UID,SHS_Score,H_pct,E_pct,Length
A8AQF0,1.6893,84.47,0.0,206
P36072,1.6893,84.47,0.0,103
A7ZMC9,1.6893,84.46,0.0,457
B6IBA3,1.6893,84.46,0.0,457
A7MN87,1.6892,84.46,0.0,148
A4W9G6,1.6892,84.46,0.0,148
A8AHH7,1.6892,84.46,0.0,148
B2VET5,1.6892,84.46,0.0,148
A6T7P0,1.6892,84.46,0.0,148
B2U422,1.6892,84.46,0.0,148
B5F873,1.6892,84.46,0.0,148
A9MFI4,1.6892,84.46,0.0,148
B7USG9,1.6892,84.46,0.0,148
B7L6R4,1.6892,84.46,0.0,148
C6UJA3,1.6892,84.46,0.0,148
B7LSP0,1.6892,84.46,0.0,148
Q8XDT4,1.6892,84.46,0.0,148
A7ZMQ9,1.6892,84.46,0.0,148
Q6D4W4,1.6891,84.46,0.0,193
Q7N4G1,1.6891,84.46,0.0,193
Q3Z1Y2,1.6891,84.46,0.0,193
A0KLJ2,1.6891,84.46,0.0,193
Q3A7W6,1.6891,84.46,0.0,193
Q2NSZ5,1.6891,84.46,0.0,193
C4LEP7,1.6891,84.46,0.0,193
A8GE02,1.6891,84.46,0.0,193
B4EVZ5,1.6891,84.46,0.0,193
B7M9Y1,1.6891,84.46,0.0,193
A4SNP5,1.6891,84.46,0.0,193
C6DH17,1.6891,84.46,0.0,193
C5BDE5,1.6891,84.46,0.0,193
Q482U3,1.6891,84.46,0.0,193
A7MMM2,1.6891,84.46,0.0,193
A8IQE0,1.689,84.45,0.0,894
P75187,1.6889,84.44,0.0,225
B1I6K8,1.6889,84.44,0.0,180
P39352,1.6889,84.44,0.0,405
Q5QX91,1.6889,84.44,0.0,180
Q54VX7,1.6889,84.44,0.0,135
C5BDB0,1.6889,84.44,0.0,180
Q55179,1.6886,84.43,0.0,533
Q91G57,1.6885,84.43,0.0,122
A5EX40,1.6885,84.43,0.0,122
F4JTB3,1.6885,84.43,0.0,488
Q01QP2,1.6885,84.43,0.0,122
Q8CTQ5,1.6885,84.43,0.0,122
B7T1R9,1.6883,84.42,0.0,154
P94516,1.6883,84.42,0.0,231
Q7UZM7,1.6881,84.4,0.0,109
Q0VPS7,1.6881,84.4,0.0,109
Q1D445,1.6881,84.4,0.0,109
F4HZH9,1.6879,84.39,0.0,487
Q72SY3,1.6879,84.39,0.0,173
Q0AUC9,1.6879,84.39,0.0,173
Q9BZW7,1.6877,84.38,0.0,698
Q55364,1.6876,84.38,0.0,461
A0Q1L0,1.6875,84.38,0.0,128
B0T2G5,1.6875,84.38,0.0,128
P42726,1.6875,84.38,0.0,416
Q39IS2,1.6875,84.38,0.0,128
Q7CH99,1.6875,84.38,0.0,384
B9L8U9,1.6875,84.38,0.0,128
Q9JI51,1.6875,84.38,0.0,224
Q1H042,1.6872,84.36,0.0,179
B7LS24,1.6872,84.36,0.0,179
Q0I4W6,1.6872,84.36,0.0,179
B5XT16,1.6872,84.36,0.0,179
Q5E4Y6,1.687,84.35,0.0,460
A7GVI2,1.687,84.35,0.0,230
D4A7T8,1.6868,84.34,0.0,364
Q58770,1.6867,84.34,0.0,415
B5F941,1.6866,84.33,0.0,402
P0DPR4,1.6866,84.33,0.0,434
O14038,1.6866,84.33,0.0,134
Q8Z7L0,1.6866,84.33,0.0,402
A2Z139,1.6866,84.33,0.0,134
C0Q842,1.6866,84.33,0.0,402
Q63DZ4,1.6865,84.33,0.0,453
A7Z9R3,1.6865,84.32,0.0,185
A5ESV8,1.6865,84.32,0.0,185
Q5R9B3,1.6865,84.33,0.0,689
B7MTI5,1.6863,84.31,0.0,408
C0ZBY5,1.6863,84.31,0.0,153
B7LFG4,1.6863,84.31,0.0,408
A7ZKF6,1.6863,84.31,0.0,408
A0RJJ3,1.6863,84.31,0.0,153
B7UP67,1.6863,84.31,0.0,408
B1LIV8,1.6863,84.31,0.0,408
P15811,1.6863,84.31,0.0,102
Q0TJ20,1.6863,84.31,0.0,408
B7NL82,1.6863,84.31,0.0,408
B7LT82,1.6863,84.31,0.0,408
B7HFA9,1.6863,84.31,0.0,153
A6NCN2,1.6863,84.31,0.0,255
Q759Y0,1.6862,84.31,0.0,478
P20601,1.686,84.3,0.0,172
A5VIQ7,1.686,84.3,0.0,172
Q1RI01,1.686,84.3,0.0,414
Q7NXN3,1.686,84.3,0.0,465
Q6DA13,1.686,84.3,0.0,344
C6DJS3,1.686,84.3,0.0,344
Q8G5C2,1.686,84.3,0.0,121
Q65DX0,1.686,84.3,0.0,172
B3EUR1,1.686,84.3,0.0,121
A8AL22,1.686,84.3,0.0,344
P64293,1.686,84.3,0.0,121
P36684,1.6859,84.29,0.0,191
C6DFD4,1.6858,84.29,0.0,401
O83534,1.6855,84.28,0.0,159
B2GLY6,1.6854,84.27,0.0,178
O67908,1.6854,84.27,0.0,178
O31686,1.6854,84.27,0.0,445
P0CK98,1.6853,84.27,0.0,947
Q15075,1.6853,84.55,0.28,1411
Q88DZ3,1.6853,84.26,0.0,197
B7LRA1,1.6852,84.26,0.0,108
Q45402,1.6852,84.26,0.0,108
A1RH70,1.6852,84.26,0.0,108
Q89B14,1.685,84.25,0.0,127
Q0BRW3,1.685,84.25,0.0,127
A7N142,1.685,84.25,0.0,127
Q6D7N0,1.685,84.25,0.0,127
Q72V37,1.685,84.25,0.0,127
Q93TE2,1.685,84.25,0.0,127
Q2SJB9,1.685,84.25,0.0,127
Q8EZS4,1.685,84.25,0.0,127
A7MFC3,1.6849,84.25,0.0,457
Q01IH3,1.6847,84.23,0.0,222
O42175,1.6846,84.23,0.0,260
A0Q145,1.6842,84.21,0.0,114
Q04FF4,1.6842,84.21,0.0,114
O31515,1.6842,84.21,0.0,209
Q65S81,1.6842,84.21,0.0,114
B3STP6,1.6842,84.21,0.0,228
A5UCU0,1.6842,84.21,0.0,114
P29770,1.6842,84.21,0.0,209
P96702,1.6842,84.21,0.0,114
Q4QLC9,1.6842,84.21,0.0,114
P0DMS6,1.6842,84.21,0.0,266
B0TA81,1.6842,84.21,0.0,152
Q6GQ71,1.684,84.2,0.0,462
O25291,1.6839,84.2,0.0,348
Q0GQS6,1.6839,84.2,0.0,386
Q9NQY0,1.6838,84.19,0.0,253
O34238,1.6838,84.19,0.0,525
Q8VYL8,1.6838,84.19,0.0,487
Q646D1,1.6838,84.19,0.0,291
Q645U1,1.6838,84.19,0.0,291
Q646B3,1.6838,84.19,0.0,291
Q645Y4,1.6838,84.19,0.0,291
Q5ZKK5,1.6837,84.18,0.0,822
P29650,1.6835,84.18,0.0,158
O34950,1.6832,84.16,0.0,101
P53089,1.6832,84.16,0.0,101
Q54GB3,1.6832,84.16,0.0,101
O70404,1.6832,84.16,0.0,101
P55925,1.6831,84.15,0.0,284
Q92PZ0,1.6831,84.15,0.0,467
P62295,1.683,84.15,0.0,1527
C5BC70,1.6829,84.15,0.0,410
D0KMH4,1.6828,84.14,0.0,145
B0R5T0,1.6827,84.14,0.0,643
A4SR87,1.6826,84.13,0.0,397
A0KGK4,1.6826,84.13,0.0,397
Q2G4F1,1.6825,84.13,0.0,126
Q8XZR2,1.6825,84.13,0.0,126
B2JCE3,1.6825,84.13,0.0,126
Q8VM97,1.6825,84.13,0.0,126
Q1J232,1.6825,84.13,0.0,126
B2UAT6,1.6825,84.13,0.0,126
B3R2M9,1.6825,84.13,0.0,126
Q46ZT1,1.6825,84.13,0.0,126
Q06SG8,1.6824,84.12,0.0,170
B0UHJ2,1.6822,84.11,0.0,107
A7ZZ10,1.6822,84.11,0.0,409
P37873,1.6822,84.11,0.0,214
Q2IXI5,1.6822,84.11,0.0,107
Q8UGH9,1.6822,84.11,0.0,107
A4IRQ2,1.6821,84.11,0.0,151
Q6NPG7,1.6821,84.1,0.0,195
O34663,1.6821,84.1,0.0,390
P28303,1.6819,84.1,0.0,459
Q8IQ72,1.6819,84.1,0.0,371
P0AF81,1.6818,84.09,0.0,132
Q54JW5,1.6818,84.09,0.0,220
Q8YQ15,1.6818,84.09,0.0,396
Q04G24,1.6818,84.09,0.0,176
Q8ZQ19,1.6816,84.08,0.0,402
Q2JIF7,1.6815,84.08,0.0,157
Q6NY15,1.6815,84.07,0.0,697
Q54QR9,1.6815,84.08,0.0,584
Q8DUV9,1.6814,84.07,0.0,113
Q6D2F4,1.6814,84.07,0.0,113
D2BX50,1.6814,84.07,0.0,408
B7NAS9,1.6814,84.07,0.0,408
Q2KI29,1.6814,84.07,0.0,113
Q09543,1.6814,84.07,0.0,590
Q7M915,1.6813,84.07,0.0,182
Q7MRX1,1.6813,84.07,0.0,182
P53173,1.6812,84.06,0.0,138
A7ML63,1.6812,84.06,0.0,345
P81321,1.6812,84.06,0.0,138
A4QNC6,1.6812,84.06,0.0,138
Q487D7,1.6812,84.06,0.0,207
Q9WZS2,1.681,84.05,0.0,464
Q4AAW1,1.6809,84.04,0.0,188
Q57239,1.6809,84.05,0.0,257
Q4A8W3,1.6809,84.04,0.0,188
P65721,1.6808,84.04,0.0,213
P30153,1.6808,84.04,0.0,589
Q76MZ3,1.6808,84.04,0.0,589
Q7N568,1.6808,84.04,0.0,401
Q32PI5,1.6808,84.04,0.0,589
Q02009,1.6807,84.03,0.0,119
Q6CJ06,1.6807,84.04,0.0,451
Q492K8,1.6806,84.03,0.0,407
O83529,1.6806,84.03,0.0,526
Q8ZKL0,1.6805,84.03,0.0,313
P48087,1.6805,84.02,0.0,169
Q21898,1.6805,84.02,0.0,169
Q0VP41,1.6804,84.02,0.0,194
Q89AX0,1.6804,84.02,0.0,194
Q99P69,1.6803,84.02,0.0,463
B7LVD6,1.6802,84.01,0.0,344
B7L9F9,1.6802,84.01,0.0,344
B7NFK5,1.6802,84.01,0.0,344
A8A711,1.6802,84.01,0.0,344
Q3YV70,1.6802,84.01,0.0,344
C6CQK7,1.68,84.0,0.0,150
C4K3H9,1.68,84.0,0.0,150
Q31ZC0,1.68,84.0,0.0,400
B2HTU4,1.68,84.0,0.0,150
C1F686,1.68,84.0,0.0,125
C6CC69,1.68,84.0,0.0,150
O55102,1.68,84.0,0.0,125
Q6FY24,1.68,84.0,0.0,100
Q58348,1.68,84.0,0.0,250
P21822,1.6799,83.99,0.0,556
Q8I1F0,1.6797,83.99,0.0,587
Q1C1N6,1.6796,83.98,0.0,206
G0HQZ5,1.6796,83.98,0.0,181
Q9K6F9,1.6796,83.98,0.0,181
P31403,1.6795,83.97,0.0,156
Q63S57,1.6795,83.97,0.0,468
P55277,1.6795,83.97,0.0,156
A8HU57,1.6792,83.96,0.0,106
Q66H89,1.6792,83.96,0.0,692
A6X1X0,1.6792,83.96,0.0,106
Q9D5R3,1.6792,83.96,0.0,692
B2TDV1,1.6792,83.96,0.0,106
O50097,1.6792,83.96,0.0,212
O35166,1.6792,83.96,0.0,212
P39589,1.6792,83.96,0.0,399
Q2KAC5,1.6792,83.96,0.0,106
Q92R68,1.6792,83.96,0.0,106
Q9ZLR4,1.6791,83.95,0.0,349
P41014,1.679,83.95,0.0,162
Q8CDV0,1.679,83.95,0.0,866
P52219,1.6789,83.94,0.0,218
B1P0S1,1.6789,83.94,0.0,218
Q3IKD8,1.6788,83.94,0.0,193
B0UUS0,1.6788,83.94,0.0,193
Q0I487,1.6788,83.94,0.0,193
Q5QVY3,1.6786,83.93,0.0,112
P36179,1.6785,83.93,0.0,591
A6X7E7,1.6784,83.92,0.0,398
Q38FI2,1.6783,83.92,0.0,143
P76470,1.6783,83.92,0.0,429
A9VTH6,1.6783,83.91,0.0,230
C3P2J6,1.6783,83.91,0.0,230
P30629,1.6783,83.92,0.0,143
P26681,1.6782,83.91,0.0,174
B0SDA1,1.6782,83.91,0.0,174
Q9P7G8,1.678,83.9,0.0,118
A1JQ17,1.6778,83.89,0.0,180
C3PNB2,1.6778,83.89,0.0,180
Q3A931,1.6778,83.89,0.0,180
Q2NGB4,1.6778,83.89,0.0,180
Q68WY5,1.6778,83.89,0.0,180
A8EZ38,1.6778,83.89,0.0,180
Q1RJQ9,1.6778,83.89,0.0,180
B0BXD2,1.6778,83.89,0.0,180
Q9ZDD9,1.6778,83.89,0.0,180
Q4ULV9,1.6778,83.89,0.0,180
A8GNA3,1.6778,83.89,0.0,180
A8F1G3,1.6778,83.89,0.0,180
Q8DZH6,1.6776,83.88,0.0,335
Q87ZS8,1.6774,83.87,0.0,124
B0KLW9,1.6774,83.87,0.0,124
Q72BN6,1.6774,83.87,0.0,124
Q30ZJ7,1.6774,83.87,0.0,124
A5UW67,1.6774,83.87,0.0,124
A4VLU8,1.6774,83.87,0.0,124
A5W1H5,1.6774,83.87,0.0,124
Q89Z03,1.6774,83.87,0.0,124
A1S6H4,1.6774,83.87,0.0,124
Q4ZRL4,1.6774,83.87,0.0,124
A6MVW7,1.6774,83.87,0.0,155
Q4K9V6,1.6774,83.87,0.0,124
Q9FC37,1.6774,83.87,0.0,124
Q32905,1.6774,83.87,0.0,124
P61389,1.6774,83.87,0.0,124
O59276,1.6774,83.87,0.0,341
A6H0J1,1.6774,83.87,0.0,124
Q1AYN2,1.6774,83.87,0.0,124
B4EV00,1.6774,83.87,0.0,124
A1B057,1.6774,83.87,0.0,124
P44832,1.6771,83.85,0.0,192
A0A0H2VG78,1.6771,83.86,0.0,446
Q9LUH2,1.6771,83.86,0.0,477
Q8RWF5,1.677,83.85,0.0,483
Q9NYV7,1.677,83.85,0.0,291
P96689,1.6769,83.84,0.0,229
Q93Z80,1.6769,83.84,0.0,458
B8I378,1.6769,83.85,0.0,130
Q2JPX1,1.6769,83.85,0.0,130
A0A2Y9HRR8,1.6767,83.83,0.0,266
P0DTQ9,1.6767,83.83,0.0,266
Q0T5W7,1.6766,83.83,0.0,402
A6V6H6,1.6766,83.83,0.0,402
A7ZZ23,1.6766,83.83,0.0,402
B5RBD4,1.6766,83.83,0.0,402
Q83LI8,1.6766,83.83,0.0,402
Q08791,1.6765,83.82,0.0,408
P43989,1.6765,83.82,0.0,204
O52728,1.6765,83.82,0.0,204
O28474,1.6765,83.82,0.0,340
P55682,1.6764,83.82,0.0,377
Q4ULW4,1.6763,83.82,0.0,414
B1HM52,1.6763,83.82,0.0,173
A3KQH2,1.6763,83.82,0.0,346
Q6GEW8,1.6763,83.82,0.0,173
Q96CS2,1.6763,83.81,0.0,278
Q03EL0,1.6763,83.82,0.0,173
A7X4U9,1.6763,83.82,0.0,173
A1W5M0,1.6762,83.81,0.0,105
P0CB23,1.6762,83.81,0.0,1050
B8F426,1.6762,83.81,0.0,105
A8M2J7,1.676,83.8,0.0,179
Q32GU0,1.676,83.8,0.0,179
Q21VT9,1.676,83.8,0.0,179
A7ZL35,1.676,83.8,0.0,179
A6T7V7,1.676,83.8,0.0,179
Q8BVN0,1.6759,83.79,0.0,290
Q9JI08,1.6759,83.79,0.0,253
Q879Z5,1.6759,83.8,0.0,469
Q9PA34,1.6759,83.8,0.0,469
Q68FW8,1.6759,83.79,0.0,253
Q6D469,1.6758,83.79,0.0,401
B5XSD1,1.6757,83.78,0.0,148
O28703,1.6757,83.78,0.0,259
A0PZ39,1.6757,83.78,0.0,185
O82703,1.6757,83.78,0.0,111
P94774,1.6754,83.77,0.0,345
A7Z7K2,1.6753,83.77,0.0,154
O34811,1.6753,83.77,0.0,154
Q797E3,1.6753,83.76,0.0,388
Q65G86,1.6753,83.77,0.0,154
Q62LW6,1.6752,83.76,0.0,468
P80999,1.675,83.75,0.0,240
B7KIT4,1.6748,83.74,0.0,123
P20598,1.6748,83.74,0.0,123
Q9CDA3,1.6748,83.74,0.0,123
Q67S16,1.6748,83.74,0.0,123
Q83PD8,1.6744,83.72,0.0,344
A7ZUB9,1.6744,83.72,0.0,344
B1IVH1,1.6744,83.72,0.0,344
B3E0Z6,1.6744,83.72,0.0,172
Q8X3T0,1.6744,83.72,0.0,344
C5A075,1.6744,83.72,0.0,344
B7UNM8,1.6744,83.72,0.0,344
Q8K942,1.6744,83.72,0.0,387
Q2W8M7,1.6743,83.72,0.0,436
P96604,1.6743,83.71,0.0,350
P0DMS2,1.6742,83.71,0.0,264
O05215,1.6742,83.71,0.0,178
Q6TFL3,1.6742,83.71,0.0,1326
Q8DRY7,1.6742,83.71,0.0,264
Q59WU8,1.6742,83.71,0.0,485
A7MMH0,1.6742,83.71,0.0,178
A6VMQ5,1.6742,83.71,0.0,178
Q4UMJ9,1.6741,83.7,0.0,405
P59195,1.6741,83.7,0.0,405
Q8X6P4,1.6741,83.7,0.0,405
D8MQN9,1.674,83.7,0.0,411
P9WEP5,1.674,83.7,0.0,227
O27840,1.6739,83.7,0.0,184
Q9SX83,1.6736,83.68,0.0,484
Q38845,1.6735,83.67,0.0,588
Q9V274,1.6733,83.66,0.0,202
P08064,1.6733,83.66,0.0,202
A9MGZ7,1.6733,83.66,0.0,404
Q8C6U2,1.6733,83.66,0.0,202
P0DX02,1.6733,83.67,0.0,649
Q1C0I3,1.6732,83.66,0.0,153
P20928,1.6731,83.65,0.0,104
Q49135,1.6731,83.65,0.0,208
P61784,1.6731,83.65,0.0,104
Q2NXY9,1.673,83.65,0.0,318
O67662,1.6729,83.64,0.0,269
A4SN46,1.6727,83.64,0.0,110
Q1QB31,1.6727,83.64,0.0,110
Q4FT89,1.6727,83.64,0.0,110
P86246,1.6727,83.64,0.0,110
Q1QAM6,1.6727,83.64,0.0,110
A0KKX4,1.6727,83.64,0.0,110
Q9SP55,1.6727,83.64,0.0,110
A1SSH6,1.6727,83.64,0.0,110
P0ABM0,1.6727,83.64,0.0,220
B2UI31,1.6727,83.64,0.0,110
Q83QV3,1.6727,83.64,0.0,220
A1WES5,1.6727,83.64,0.0,110
Q8XQF2,1.6727,83.64,0.0,110
A1VWH8,1.6727,83.64,0.0,110
O82702,1.6727,83.64,0.0,110
B0CF38,1.6724,84.84,1.22,409
Q5BJE1,1.6724,83.62,0.0,867
P96710,1.6724,83.62,0.0,464
B0BPR4,1.6721,83.61,0.0,183
A7GAF5,1.6721,83.61,0.0,183
O28148,1.6721,83.61,0.0,244
Q9PHZ4,1.6721,83.61,0.0,122
A3N0Y0,1.6721,83.61,0.0,183
A8FKU3,1.6721,83.61,0.0,122
B3GXW4,1.6721,83.61,0.0,183
P0DP70,1.6721,83.61,0.0,122
B9KG48,1.6721,83.61,0.0,122
A5HYT8,1.6721,83.61,0.0,183
Q8XLL2,1.6719,83.59,0.0,128
Q4QMV0,1.6719,83.59,0.0,128
Q2SYD4,1.6719,83.59,0.0,128
Q0TRL0,1.6719,83.59,0.0,128
A3MMS6,1.6719,83.59,0.0,128
A3NYA3,1.6719,83.59,0.0,128
A5UEC3,1.6719,83.59,0.0,128
Q65DJ4,1.6719,83.59,0.0,128
A5UHA1,1.6719,83.59,0.0,128
Q7N3V2,1.6718,83.59,0.0,457
B7LFZ9,1.6716,83.58,0.0,402
A8AI11,1.6716,83.58,0.0,402
Q7AFA1,1.6716,83.58,0.0,402
A7ZKH0,1.6716,83.58,0.0,402
A7MG31,1.6716,83.58,0.0,402
P96709,1.6716,83.58,0.0,402
Q9I2B6,1.6716,83.58,0.0,402
Q02LE0,1.6716,83.58,0.0,402
Q92I85,1.6715,83.57,0.0,414
P0AF17,1.6712,83.56,0.0,511
Q9UT08,1.6712,83.56,0.0,590
P0AEQ8,1.6712,83.56,0.0,219
P47649,1.6711,83.56,0.0,225
C6VQL6,1.6711,83.55,0.0,152
Q835X3,1.6711,83.55,0.0,152
Q50HP3,1.6711,83.55,0.0,152
B1I4G8,1.6711,83.55,0.0,152
Q4UNI0,1.6707,83.54,0.0,164
Q38674,1.6707,83.54,0.0,164
O27279,1.6707,83.53,0.0,334
Q56A40,1.6706,83.53,0.0,941
A2C4J7,1.6706,83.53,0.0,170
Q57593,1.6706,83.53,0.0,170
Q7V035,1.6706,83.53,0.0,170
A2BYH8,1.6706,83.53,0.0,170
P44958,1.6706,83.53,0.0,510
P07661,1.6705,83.53,0.0,431
Q831A1,1.6705,83.52,0.0,176
Q72E00,1.6705,83.52,0.0,176
B4E9G3,1.6705,83.53,0.0,516
Q8D2N9,1.6703,83.52,0.0,182
P46333,1.6703,83.51,0.0,461
Q8EM65,1.6703,83.52,0.0,182
A0JY68,1.6703,83.52,0.0,182
Q601Z9,1.6702,83.51,0.0,188
Q98D15,1.6702,83.51,0.0,467
Q9C994,1.6701,83.51,0.0,485
Q646E7,1.6701,83.51,0.0,291
Q82TF3,1.6701,84.38,0.88,685
Q646D8,1.67,83.5,0.0,303
O34440,1.67,83.5,0.0,406
Q646B6,1.67,83.5,0.0,303
Q9NYV9,1.67,83.5,0.0,303
B8HWF5,1.67,84.24,0.74,406
A0A0H3LM39,1.6699,83.5,0.0,309
O14653,1.6698,83.49,0.0,212
O35165,1.6698,83.49,0.0,212
O34524,1.6698,83.49,0.0,321
O45166,1.6698,83.49,0.0,424
A3PFC1,1.6697,83.49,0.0,109
Q41773,1.6697,83.49,0.0,109
A6SU72,1.6697,83.49,0.0,109
A4G1F7,1.6697,83.49,0.0,109
P18034,1.6696,83.48,0.0,115
A7Z7N6,1.6696,83.48,0.0,563
P08702,1.6696,83.48,0.0,115
Q8D892,1.6696,83.48,0.0,115
A8C8W8,1.6694,83.47,0.0,121
Q49YL2,1.6694,83.47,0.0,121
P69264,1.6694,83.47,0.0,121
O57273,1.6694,83.47,0.0,121
A6L6X8,1.6694,83.47,0.0,121
Q8KA64,1.6693,83.46,0.0,127
A6VB55,1.6693,83.46,0.0,127
Q02H57,1.6693,83.46,0.0,127
B7UZG1,1.6693,83.46,0.0,127
C6DBV4,1.6693,83.46,0.0,127
Q82U09,1.6693,83.46,0.0,127
P61785,1.6693,83.46,0.0,127
B2IK19,1.6693,83.46,0.0,127
Q06916,1.6693,83.46,0.0,254
Q8PKZ5,1.6692,83.46,0.0,133
P0DP49,1.6692,83.46,0.0,266
P22475,1.6692,83.46,0.0,133
P0DMS4,1.6692,83.46,0.0,266
Q8Z257,1.6691,83.46,0.0,405
A8GCZ5,1.6691,83.45,0.0,411
C0Q135,1.6691,83.46,0.0,405
B5R3Y2,1.6691,83.46,0.0,405
P37621,1.6691,83.46,0.0,405
Q8FCN5,1.6691,83.46,0.0,405
O13652,1.669,83.45,0.0,840
Q5QV33,1.669,83.45,0.0,284
P40780,1.6689,83.44,0.0,151
Q2JSV8,1.6688,83.44,0.0,157
O16110,1.6688,83.44,0.0,157
P35012,1.6688,83.44,0.0,157
Q8YFD7,1.6688,83.44,0.0,471
P59532,1.6688,83.44,0.0,308
P58163,1.6688,83.44,0.0,471
P29644,1.6688,83.44,0.0,157
B3QLV1,1.6686,83.43,0.0,175
B5F0N1,1.6686,83.43,0.0,344
A6TGB1,1.6686,83.43,0.0,344
A4WG89,1.6686,83.43,0.0,344
B5XZ47,1.6686,83.43,0.0,344
B3QZF0,1.6686,83.43,0.0,175
A1BJW4,1.6686,83.43,0.0,175
B3EIJ6,1.6686,83.43,0.0,175
A1AI84,1.6686,83.43,0.0,344
Q3ANW4,1.6686,83.43,0.0,175
B5FPP7,1.6686,83.43,0.0,344
B4S6E4,1.6686,83.43,0.0,175
A7FN78,1.6686,83.43,0.0,344
B4SH38,1.6686,83.43,0.0,175
Q4IPX8,1.6686,83.43,0.0,175
Q5PKI0,1.6686,83.43,0.0,344
B2TVP9,1.6686,83.43,0.0,344
Q3B143,1.6686,83.43,0.0,175
B3EQ96,1.6686,83.43,0.0,175
Q8KGE9,1.6686,83.43,0.0,175
A4SGZ0,1.6686,83.43,0.0,175
Q8Z2V6,1.6686,83.43,0.0,344
Q2Y767,1.6685,83.43,0.0,181
Q82Y34,1.6685,83.43,0.0,181
B0RED8,1.6685,83.43,0.0,181
Q2ST38,1.6685,83.43,0.0,181
Q47ZC7,1.6685,83.43,0.0,181
A7H1P4,1.6684,83.42,0.0,187
B0D1L7,1.6684,83.42,0.0,187
A8FJX5,1.6684,83.42,0.0,187
Q1RI77,1.6683,83.42,0.0,404
Q8XB84,1.6683,83.41,0.0,410
B7MW36,1.6682,83.41,0.0,211
B7MCM5,1.6682,83.41,0.0,211
O27724,1.6682,83.41,0.0,217
Q8XB73,1.6682,83.41,0.0,211
Q46831,1.6681,83.4,0.0,235
B8D969,1.668,83.4,0.0,247
Q1C0W4,1.6676,83.38,0.0,343
Q17YP7,1.6675,83.38,0.0,391
P02651,1.6675,83.38,0.0,391
P32135,1.6675,83.37,0.0,421
Q44470,1.6674,83.37,0.0,433
Q7VMB5,1.6674,83.37,0.0,463
A6T8U5,1.6667,83.33,0.0,108
Q5WJQ1,1.6667,83.33,0.0,114
Q6CZM7,1.6667,83.33,0.0,318
Q9XB52,1.6667,83.33,0.0,318
Q6PBU0,1.6667,83.33,0.0,138
Q96C01,1.6667,83.33,0.0,138
Q1GJZ3,1.6667,83.33,0.0,126
Q0T4M5,1.6667,83.33,0.0,108
A4WA77,1.6667,83.33,0.0,108
A1JL11,1.6667,83.33,0.0,150
B4EY74,1.6667,83.33,0.0,150
A6T7D8,1.6667,83.33,0.0,402
A7ZM41,1.6667,83.33,0.0,108
A5F4D3,1.6667,83.33,0.0,126
Q58514,1.6667,83.33,0.0,192
C0ZPH6,1.6667,83.33,0.0,108
P45023,1.6667,83.33,0.0,210
Q9QJ18,1.6667,83.33,0.0,114
Q3Z351,1.6667,83.33,0.0,402
Q2NS78,1.6667,83.33,0.0,150
B5F6E1,1.6667,83.33,0.0,108
A9MRN4,1.6667,83.33,0.0,108
A7MEI3,1.6667,83.33,0.0,108
B4YNF1,1.6667,83.33,0.0,162
Q3J5J7,1.6667,83.33,0.0,108
B5XR73,1.6667,83.33,0.0,108
A7FG53,1.6667,83.33,0.0,150
B7NUQ7,1.6667,83.33,0.0,108
B1LEV4,1.6667,83.33,0.0,108
B7NB32,1.6667,83.33,0.0,108
Q8X7A6,1.6667,83.33,0.0,108
B7URS1,1.6667,83.33,0.0,108
B3PHW0,1.6667,83.33,0.0,108
B8D9X7,1.6667,83.33,0.0,102
C6DGG6,1.6667,83.33,0.0,318
A7I227,1.6667,83.33,0.0,126
Q1QUC2,1.6667,83.33,0.0,132
B7NL69,1.6667,83.33,0.0,402
P0DTV2,1.6667,83.33,0.0,264
Q7N3J0,1.6667,83.33,0.0,150
Q57719,1.6667,83.33,0.0,180
Q606P3,1.6667,83.33,0.0,228
A8GE50,1.6667,83.33,0.0,108
P0DTU5,1.6667,83.33,0.0,264
A1JMQ7,1.6667,83.33,0.0,108
Q1QLU4,1.6667,83.33,0.0,108
Q1XDP2,1.6667,83.33,0.0,156
Q6FJ38,1.6667,83.33,0.0,108
Q8AWF4,1.6667,83.33,0.0,462
Q7NWP1,1.6667,83.33,0.0,126
Q8TJN1,1.6667,83.33,0.0,186
Q49VD3,1.6667,83.33,0.0,120
A3PGT6,1.6667,83.33,0.0,108
Q24VQ6,1.6667,83.33,0.0,114
P77682,1.6667,83.33,0.0,120
Q8DGM9,1.6667,84.3,0.97,414
B5FHP9,1.6667,83.33,0.0,108
Q5PHH0,1.6667,83.33,0.0,108
Q8Z6Z2,1.6667,83.33,0.0,108
B4TVH1,1.6667,83.33,0.0,108
Q32G46,1.6667,83.33,0.0,108
Q2RIS7,1.6667,84.08,0.74,672
Q6FF10,1.6667,83.33,0.0,126
A7GLN1,1.6667,84.13,0.79,378
P0DMS3,1.6667,83.33,0.0,264
Q9T1D7,1.6667,83.33,0.0,120
Q8CDI7,1.6667,83.33,0.0,1110
O34367,1.6667,83.33,0.0,396
A8AGU5,1.6667,83.33,0.0,108
B9KLG9,1.6667,83.33,0.0,108
Q8XFG0,1.6659,83.29,0.0,413
Q62I47,1.6658,83.29,0.0,407
A3NYL8,1.6658,83.29,0.0,407
Q93NB7,1.6655,83.27,0.0,275
P45033,1.6652,83.26,0.0,221
O67053,1.6652,84.62,1.36,221
Q9KCE6,1.6651,83.26,0.0,215
